;Coffee;Coffee_late;Exercise;Exercise late;Phone activity;Noise;Relaxed;Sleep Score
69754;1;1;-1;0;1;1;-1;42
69755;1;1;-1;0;1;1;1;75
69756;-1;0;-1;0;-1;-1;1;100
69757;1;1;1;-1;1;1;-1;57
69758;1;1;1;1;1;1;-1;40
69759;-1;0;-1;0;-1;1;-1;100
69760;1;-1;1;-1;-1;1;1;100
69761;-1;0;1;1;-1;1;1;100
69762;1;1;-1;0;-1;1;1;100
69763;1;1;1;-1;1;1;-1;58
69764;1;1;-1;0;-1;-1;-1;100
69765;-1;0;1;1;1;1;-1;65
69766;1;1;-1;0;1;-1;1;75
69767;1;1;-1;0;-1;1;-1;93
69768;1;-1;-1;0;-1;1;1;100
69769;1;-1;1;1;-1;-1;1;100
69770;1;-1;1;-1;-1;1;1;100
69771;1;-1;1;1;1;-1;-1;95
69772;-1;0;-1;0;-1;1;1;100
69773;-1;0;1;-1;1;1;1;83
69774;-1;0;1;-1;1;-1;-1;96
69775;-1;0;1;1;1;1;1;83
69776;1;1;1;-1;1;-1;1;97
69777;-1;0;-1;0;-1;1;-1;100
69778;1;1;1;-1;1;-1;-1;38
69779;1;-1;1;-1;1;1;-1;83
69780;-1;0;-1;0;-1;1;-1;100
69781;-1;0;-1;0;-1;1;1;99
69782;1;1;-1;0;-1;-1;1;100
69783;-1;0;-1;0;1;-1;-1;74
69784;1;-1;-1;0;1;1;-1;67
69785;1;1;-1;0;-1;-1;1;87
69786;1;1;-1;0;-1;1;1;95
69787;1;1;-1;0;-1;1;-1;78
69788;1;-1;-1;0;1;1;1;81
69789;-1;0;-1;0;1;1;-1;49
69790;-1;0;1;1;1;-1;1;100
69791;-1;0;-1;0;-1;1;1;100
69792;1;-1;-1;0;1;-1;-1;94
69793;-1;0;-1;0;-1;1;-1;100
69794;-1;0;1;1;1;1;-1;64
69795;1;1;1;1;-1;-1;-1;100
69796;1;1;1;-1;1;-1;1;91
69797;1;-1;-1;0;1;-1;1;95
69798;-1;0;1;1;-1;1;-1;100
69799;1;-1;-1;0;1;-1;-1;90
69800;-1;0;-1;0;1;1;1;82
69801;-1;0;-1;0;-1;1;1;100
69802;1;-1;1;-1;1;-1;1;100
69803;1;1;-1;0;-1;1;1;80
69804;-1;0;1;-1;1;-1;1;100
69805;-1;0;1;-1;1;-1;-1;90
69806;1;1;-1;0;1;1;1;50
69807;1;-1;1;-1;-1;-1;-1;100
69808;1;1;1;1;1;1;-1;57
69809;-1;0;-1;0;-1;1;1;100
69810;1;-1;1;-1;1;-1;-1;100
69811;1;-1;1;1;1;-1;-1;81
69812;-1;0;1;1;1;1;1;81
69813;-1;0;-1;0;-1;-1;-1;100
69814;1;-1;-1;0;-1;1;-1;100
69815;1;-1;1;-1;1;1;1;100
69816;-1;0;1;1;-1;-1;1;100
69817;1;-1;1;-1;1;-1;1;100
69818;1;1;-1;0;-1;1;1;82
69819;-1;0;-1;0;-1;-1;1;100
69820;1;-1;1;-1;-1;1;-1;100
69821;1;-1;-1;0;1;-1;-1;81
69822;1;-1;-1;0;1;-1;-1;78
69823;1;-1;-1;0;1;-1;-1;100
69824;1;1;1;1;1;1;-1;49
69825;1;-1;-1;0;1;1;-1;58
69826;-1;0;-1;0;-1;1;1;99
69827;-1;0;1;-1;1;1;-1;74
69828;1;1;-1;0;-1;-1;1;100
69829;-1;0;-1;0;-1;-1;1;100
69830;-1;0;-1;0;1;1;1;63
69831;-1;0;1;-1;1;-1;1;100
69832;-1;0;1;-1;-1;1;1;100
69833;-1;0;1;1;1;1;1;78
69834;-1;0;1;-1;1;1;-1;93
69835;-1;0;1;-1;-1;1;1;100
69836;1;-1;-1;0;-1;1;1;100
69837;-1;0;1;1;1;1;1;62
69838;-1;0;1;1;-1;1;-1;76
69839;1;-1;1;-1;-1;-1;-1;100
69840;-1;0;1;-1;1;-1;1;100
69841;1;-1;1;1;-1;-1;1;100
69842;-1;0;1;1;-1;-1;1;100
69843;-1;0;1;-1;1;-1;-1;97
69844;1;-1;-1;0;1;-1;-1;80
69845;-1;0;1;-1;-1;1;-1;100
69846;1;1;1;-1;-1;1;-1;100
69847;-1;0;-1;0;1;-1;1;94
69848;1;-1;-1;0;1;1;1;78
69849;1;1;1;-1;1;1;1;79
69850;1;-1;-1;0;1;-1;-1;92
69851;-1;0;-1;0;1;1;-1;62
69852;1;-1;-1;0;-1;-1;-1;100
69853;1;1;1;1;1;-1;1;55
69854;-1;0;-1;0;-1;1;1;100
69855;-1;0;1;1;1;1;-1;66
69856;-1;0;1;-1;-1;-1;1;100
69857;-1;0;1;-1;1;-1;1;100
69858;-1;0;-1;0;-1;1;1;100
69859;-1;0;1;1;1;-1;-1;67
69860;1;1;-1;0;1;1;-1;32
69861;-1;0;1;-1;-1;-1;-1;100
69862;-1;0;1;1;-1;-1;1;100
69863;-1;0;1;1;1;-1;1;100
69864;1;1;1;-1;1;-1;-1;81
69865;-1;0;-1;0;-1;1;-1;100
69866;-1;0;-1;0;-1;-1;1;100
69867;1;1;-1;0;1;1;1;47
69868;1;1;1;-1;-1;1;1;95
69869;1;1;-1;0;-1;-1;-1;100
69870;1;-1;1;-1;1;-1;-1;100
69871;-1;0;-1;0;-1;1;1;100
69872;-1;0;-1;0;1;1;1;88
69873;-1;0;-1;0;1;1;-1;61
69874;-1;0;-1;0;1;1;-1;39
69875;1;1;1;-1;-1;1;1;93
69876;-1;0;-1;0;1;1;-1;38
69877;1;1;-1;0;-1;-1;1;100
69878;1;-1;1;-1;1;-1;-1;99
69879;-1;0;-1;0;-1;-1;1;100
69880;1;-1;-1;0;1;1;1;90
69881;-1;0;1;-1;-1;-1;1;100
69882;-1;0;1;1;1;-1;-1;74
69883;1;1;-1;0;-1;1;-1;100
69884;-1;0;-1;0;-1;-1;-1;100
69885;-1;0;-1;0;-1;-1;1;100
69886;-1;0;-1;0;1;-1;-1;58
69887;1;-1;-1;0;1;-1;-1;89
69888;1;-1;-1;0;1;-1;-1;100
69889;-1;0;-1;0;-1;1;1;94
69890;-1;0;1;1;-1;1;-1;100
69891;1;-1;-1;0;-1;1;1;100
69892;1;-1;1;-1;1;-1;-1;100
69893;1;1;-1;0;-1;-1;-1;100
69894;-1;0;-1;0;1;-1;-1;84
69895;-1;0;1;-1;-1;1;-1;100
69896;-1;0;1;-1;-1;1;-1;100
69897;1;1;1;-1;-1;1;1;100
69898;1;1;-1;0;-1;-1;1;100
69899;1;1;1;-1;1;1;1;80
69900;1;1;-1;0;-1;-1;1;92
69901;1;-1;1;1;1;1;1;78
69902;1;1;1;-1;1;-1;1;94
69903;-1;0;1;1;1;-1;-1;78
69904;-1;0;1;1;1;1;1;80
69905;1;1;-1;0;1;1;-1;42
69906;1;1;1;1;1;1;1;63
69907;1;1;1;-1;1;-1;1;100
69908;1;-1;1;1;1;1;-1;89
69909;1;-1;1;-1;-1;1;-1;100
69910;1;-1;-1;0;1;1;-1;88
69911;-1;0;1;1;-1;1;1;100
69912;-1;0;-1;0;1;1;-1;47
69913;-1;0;-1;0;1;1;1;64
69914;-1;0;-1;0;-1;-1;-1;100
69915;-1;0;-1;0;-1;1;1;100
69916;-1;0;1;1;1;1;1;75
69917;1;1;1;1;1;1;1;65
69918;1;-1;1;-1;1;-1;1;100
69919;-1;0;-1;0;1;1;1;75
69920;1;1;-1;0;1;1;-1;21
69921;1;1;1;-1;1;1;-1;51
69922;1;-1;1;-1;1;1;1;100
69923;1;1;1;-1;1;1;1;56
69924;-1;0;1;-1;-1;-1;1;100
69925;-1;0;1;1;-1;-1;1;100
69926;-1;0;1;1;-1;-1;1;100
69927;-1;0;-1;0;1;1;-1;42
69928;1;-1;-1;0;1;-1;1;100
69929;-1;0;1;-1;-1;1;-1;100
69930;-1;0;1;-1;-1;-1;-1;100
69931;-1;0;-1;0;1;1;1;69
69932;1;1;-1;0;1;-1;1;68
69933;-1;0;1;1;1;1;1;62
69934;-1;0;1;1;-1;-1;1;100
69935;1;-1;-1;0;1;-1;1;100
69936;-1;0;1;1;1;1;1;80
69937;-1;0;1;-1;1;1;1;74
69938;1;1;1;1;1;-1;-1;64
69939;-1;0;1;-1;1;-1;1;91
69940;1;1;1;1;-1;-1;-1;98
69941;-1;0;-1;0;1;1;-1;46
69942;-1;0;-1;0;1;1;-1;45
69943;1;-1;1;1;-1;1;1;100
69944;-1;0;1;1;1;-1;1;100
69945;-1;0;-1;0;-1;-1;1;100
69946;1;1;1;1;-1;-1;1;100
69947;-1;0;1;-1;1;-1;1;100
69948;1;1;1;1;-1;-1;1;100
69949;-1;0;-1;0;1;-1;-1;60
69950;-1;0;-1;0;1;-1;-1;78
69951;-1;0;-1;0;-1;1;-1;87
69952;1;1;-1;0;1;1;-1;27
69953;-1;0;-1;0;1;1;1;74
69954;1;1;-1;0;-1;1;-1;80
69955;1;-1;-1;0;-1;-1;1;100
69956;1;-1;-1;0;-1;1;1;100
69957;1;1;-1;0;1;1;-1;41
69958;1;-1;-1;0;-1;1;-1;100
69959;1;1;1;1;1;1;1;47
69960;1;1;-1;0;-1;1;-1;88
69961;1;1;1;1;-1;-1;-1;100
69962;-1;0;-1;0;-1;-1;1;100
69963;1;1;-1;0;1;-1;-1;63
69964;-1;0;-1;0;1;1;1;66
69965;-1;0;1;1;1;1;1;98
69966;1;1;1;-1;1;-1;-1;100
69967;-1;0;1;1;1;1;-1;64
69968;-1;0;-1;0;-1;1;1;100
69969;1;1;-1;0;-1;1;1;85
69970;1;1;-1;0;-1;-1;-1;100
69971;-1;0;-1;0;1;1;-1;54
69972;1;1;1;-1;-1;1;-1;80
69973;1;-1;-1;0;-1;1;-1;100
69974;-1;0;-1;0;-1;1;1;97
69975;-1;0;1;-1;-1;1;1;100
69976;-1;0;-1;0;1;1;-1;46
69977;-1;0;1;1;-1;-1;-1;100
69978;1;-1;1;-1;-1;-1;-1;100
69979;-1;0;-1;0;1;1;-1;49
69980;1;1;1;-1;-1;-1;1;100
69981;1;1;1;-1;1;-1;1;100
69982;1;1;-1;0;-1;1;1;77
69983;-1;0;-1;0;-1;-1;1;100
69984;1;-1;-1;0;-1;1;1;100
69985;-1;0;-1;0;1;1;1;80
69986;1;1;1;-1;1;-1;-1;48
69987;-1;0;-1;0;1;1;1;81
69988;-1;0;1;-1;-1;-1;-1;100
69989;1;-1;1;-1;-1;1;1;100
69990;1;-1;1;-1;1;-1;-1;100
69991;-1;0;-1;0;-1;1;1;100
69992;1;-1;-1;0;-1;1;1;100
69993;-1;0;1;1;1;-1;-1;91
69994;-1;0;-1;0;1;1;-1;45
69995;1;1;-1;0;1;-1;1;62
69996;-1;0;-1;0;-1;1;1;100
69997;1;1;-1;0;-1;1;-1;68
69998;-1;0;1;1;-1;-1;1;100
69999;1;1;1;-1;1;1;1;60
70000;1;-1;1;1;-1;1;1;100
70001;-1;0;-1;0;1;1;-1;50
70002;-1;0;-1;0;1;1;1;77
70003;1;1;-1;0;1;1;1;42
70004;1;1;-1;0;1;-1;1;65
70005;-1;0;-1;0;1;1;1;58
70006;1;1;-1;0;1;-1;-1;39
70007;-1;0;1;-1;-1;-1;1;100
70008;-1;0;1;-1;1;-1;-1;87
70009;-1;0;-1;0;1;1;-1;39
70010;1;1;1;-1;-1;-1;-1;100
70011;-1;0;1;1;-1;1;1;100
70012;1;1;1;-1;-1;1;1;100
70013;-1;0;-1;0;1;-1;1;85
70014;1;1;-1;0;-1;1;-1;64
70015;-1;0;-1;0;1;-1;1;100
70016;-1;0;1;1;-1;1;1;99
70017;1;-1;1;1;-1;-1;1;100
70018;1;1;1;-1;-1;-1;-1;100
70019;-1;0;-1;0;-1;1;-1;99
70020;-1;0;1;-1;-1;-1;-1;100
70021;1;1;-1;0;-1;1;1;100
70022;-1;0;-1;0;1;-1;1;100
70023;1;-1;1;1;-1;-1;1;100
70024;-1;0;-1;0;1;1;-1;43
70025;-1;0;1;1;-1;1;1;100
70026;1;1;1;-1;1;-1;-1;49
70027;-1;0;1;1;1;1;1;93
70028;1;1;1;1;1;1;1;68
70029;-1;0;-1;0;1;1;1;66
70030;1;1;-1;0;-1;-1;1;86
70031;1;1;-1;0;-1;1;1;82
70032;1;-1;-1;0;1;1;1;76
70033;1;1;1;-1;-1;-1;1;100
70034;-1;0;1;1;1;1;1;100
70035;-1;0;1;-1;-1;-1;-1;100
70036;1;-1;-1;0;1;1;-1;55
70037;-1;0;1;1;-1;-1;1;100
70038;1;-1;1;1;-1;1;1;100
70039;1;-1;-1;0;-1;-1;1;100
70040;1;-1;1;-1;-1;1;-1;100
70041;1;-1;1;1;1;1;-1;81
70042;-1;0;1;1;-1;-1;-1;100
70043;-1;0;1;1;1;-1;-1;78
70044;1;-1;-1;0;-1;-1;-1;100
70045;-1;0;1;-1;1;1;-1;86
70046;-1;0;1;-1;-1;1;1;100
70047;-1;0;1;-1;-1;1;1;100
70048;-1;0;1;1;-1;1;1;100
70049;1;-1;1;1;-1;1;1;100
70050;1;-1;1;-1;1;1;-1;80
70051;-1;0;-1;0;1;1;-1;50
70052;1;1;1;-1;1;1;-1;61
70053;-1;0;-1;0;1;-1;-1;74
70054;1;1;-1;0;-1;-1;1;100
70055;1;-1;-1;0;1;-1;-1;87
70056;-1;0;-1;0;-1;1;-1;100
70057;1;1;1;-1;-1;1;1;100
70058;1;-1;1;-1;-1;1;-1;100
70059;1;-1;-1;0;-1;1;1;100
70060;1;1;1;-1;-1;-1;1;100
70061;1;-1;-1;0;-1;1;-1;100
70062;-1;0;-1;0;-1;1;1;100
70063;1;1;1;-1;-1;-1;-1;100
70064;1;1;-1;0;1;1;1;50
70065;-1;0;1;-1;1;1;1;95
70066;-1;0;1;1;1;1;-1;75
70067;-1;0;-1;0;-1;-1;-1;100
70068;1;1;-1;0;-1;1;-1;76
70069;1;-1;1;1;1;-1;-1;89
70070;-1;0;-1;0;-1;1;-1;100
70071;-1;0;-1;0;-1;1;1;93
70072;-1;0;-1;0;1;1;1;66
70073;-1;0;1;1;1;1;-1;60
70074;-1;0;-1;0;-1;-1;-1;100
70075;-1;0;1;-1;1;1;-1;64
70076;-1;0;-1;0;-1;-1;-1;100
70077;-1;0;1;-1;1;-1;-1;99
70078;-1;0;1;-1;-1;1;-1;100
70079;1;-1;-1;0;1;-1;-1;63
70080;-1;0;-1;0;-1;1;-1;100
70081;1;1;-1;0;-1;1;-1;100
70082;1;-1;1;-1;1;1;-1;60
70083;1;-1;1;-1;-1;1;-1;100
70084;1;-1;1;-1;-1;1;-1;100
70085;-1;0;1;-1;-1;-1;-1;100
70086;-1;0;1;-1;1;1;-1;66
70087;-1;0;1;-1;-1;-1;-1;100
70088;-1;0;1;1;-1;-1;1;100
70089;1;-1;-1;0;1;1;1;100
70090;1;1;-1;0;-1;-1;1;100
70091;-1;0;-1;0;-1;1;-1;87
70092;-1;0;-1;0;-1;1;-1;100
70093;-1;0;1;1;1;-1;1;91
70094;-1;0;-1;0;1;-1;-1;70
70095;-1;0;1;-1;-1;1;-1;100
70096;1;-1;1;1;1;1;-1;100
70097;1;1;-1;0;-1;-1;-1;92
70098;-1;0;1;-1;-1;1;1;100
70099;-1;0;1;-1;-1;1;-1;100
70100;1;-1;-1;0;1;1;-1;73
70101;1;1;-1;0;1;1;-1;36
70102;-1;0;1;1;1;1;-1;59
70103;-1;0;1;1;1;1;-1;63
70104;1;1;-1;0;1;-1;-1;50
70105;1;-1;1;-1;-1;-1;1;100
70106;1;-1;-1;0;-1;-1;-1;100
70107;1;1;-1;0;-1;1;1;100
70108;1;-1;-1;0;1;1;1;100
70109;1;1;-1;0;-1;-1;1;100
70110;-1;0;-1;0;-1;-1;-1;100
70111;1;-1;-1;0;1;1;1;92
70112;1;-1;-1;0;-1;1;-1;100
70113;1;1;-1;0;-1;1;-1;77
70114;-1;0;-1;0;-1;-1;1;100
70115;-1;0;-1;0;-1;-1;1;100
70116;1;-1;-1;0;-1;1;-1;100
70117;-1;0;-1;0;-1;1;1;100
70118;-1;0;1;-1;-1;-1;1;100
70119;-1;0;1;1;-1;1;-1;95
70120;-1;0;1;-1;-1;1;1;100
70121;-1;0;1;-1;1;-1;-1;100
70122;-1;0;-1;0;1;1;-1;45
70123;1;1;1;-1;-1;1;1;100
70124;1;-1;1;-1;1;1;-1;80
70125;1;1;1;-1;-1;-1;1;100
70126;-1;0;1;1;-1;-1;-1;100
70127;-1;0;1;1;-1;-1;1;100
70128;-1;0;1;1;-1;1;-1;100
70129;1;-1;1;1;1;1;1;89
70130;-1;0;-1;0;1;-1;-1;54
70131;1;-1;1;-1;1;1;-1;78
70132;-1;0;-1;0;1;-1;1;83
70133;-1;0;1;1;-1;1;-1;100
70134;1;-1;1;-1;-1;1;-1;100
70135;1;-1;-1;0;1;-1;1;100
70136;1;-1;-1;0;-1;1;1;100
70137;1;-1;-1;0;1;1;-1;65
70138;-1;0;-1;0;-1;1;-1;88
70139;1;-1;-1;0;-1;-1;-1;100
70140;1;1;1;1;1;1;-1;26
70141;1;-1;-1;0;1;-1;1;100
70142;1;-1;-1;0;-1;1;-1;100
70143;1;-1;1;-1;1;1;-1;100
70144;1;1;-1;0;-1;-1;-1;97
70145;1;-1;1;-1;1;1;-1;100
70146;1;1;1;-1;-1;-1;-1;100
70147;1;-1;-1;0;-1;1;1;100
70148;-1;0;-1;0;-1;-1;1;100
70149;1;-1;1;-1;1;1;-1;92
70150;-1;0;-1;0;-1;1;-1;95
70151;1;-1;1;1;-1;-1;1;100
70152;1;1;-1;0;1;-1;1;73
70153;1;-1;-1;0;-1;-1;1;100
70154;1;1;1;-1;-1;-1;-1;100
70155;1;1;1;1;1;1;1;54
70156;-1;0;-1;0;1;-1;1;91
70157;-1;0;1;1;1;1;-1;54
70158;-1;0;1;-1;-1;-1;1;100
70159;-1;0;1;-1;-1;-1;-1;100
70160;1;-1;-1;0;-1;1;-1;100
70161;1;1;-1;0;1;1;1;52
70162;-1;0;-1;0;1;-1;-1;69
70163;1;-1;-1;0;-1;1;1;100
70164;1;1;1;1;1;-1;-1;65
70165;-1;0;-1;0;1;1;-1;34
70166;-1;0;-1;0;1;1;1;79
70167;1;-1;-1;0;1;-1;1;100
70168;-1;0;-1;0;-1;-1;1;100
70169;1;-1;-1;0;-1;1;1;100
70170;-1;0;-1;0;-1;1;1;100
70171;-1;0;-1;0;1;1;-1;47
70172;1;1;-1;0;1;-1;-1;54
70173;1;-1;-1;0;-1;-1;-1;100
70174;1;1;1;1;1;1;-1;18
70175;1;1;-1;0;1;-1;1;54
70176;1;-1;-1;0;-1;1;-1;100
70177;1;1;-1;0;-1;-1;-1;89
70178;1;-1;-1;0;1;1;1;83
70179;-1;0;-1;0;1;1;-1;44
70180;1;1;-1;0;1;1;1;49
70181;1;-1;-1;0;1;-1;1;100
70182;1;1;-1;0;1;-1;1;64
70183;-1;0;-1;0;1;1;1;75
70184;1;-1;-1;0;-1;1;-1;100
70185;-1;0;1;1;-1;1;-1;100
70186;1;1;1;-1;-1;1;-1;100
70187;1;-1;-1;0;-1;1;-1;100
70188;1;-1;1;1;-1;1;-1;100
70189;-1;0;1;1;1;1;1;85
70190;1;1;-1;0;1;-1;1;61
70191;-1;0;-1;0;1;-1;-1;77
70192;-1;0;-1;0;-1;1;1;100
70193;1;-1;-1;0;1;-1;1;100
70194;1;1;-1;0;-1;1;-1;80
70195;1;-1;1;1;1;1;1;82
70196;1;1;1;1;-1;-1;-1;100
70197;-1;0;-1;0;-1;1;1;100
70198;-1;0;-1;0;-1;-1;1;100
70199;-1;0;-1;0;1;-1;1;93
70200;-1;0;-1;0;-1;1;-1;91
70201;1;-1;-1;0;1;-1;1;98
70202;-1;0;-1;0;-1;-1;1;100
70203;1;1;1;-1;1;-1;-1;83
70204;1;-1;1;1;-1;-1;1;100
70205;-1;0;1;-1;1;-1;-1;95
70206;-1;0;-1;0;1;1;-1;65
70207;1;-1;1;1;1;-1;1;100
70208;-1;0;1;-1;-1;-1;-1;100
70209;1;-1;1;-1;-1;1;-1;100
70210;-1;0;-1;0;-1;-1;-1;95
70211;-1;0;-1;0;-1;1;-1;100
70212;-1;0;-1;0;1;-1;-1;66
70213;-1;0;-1;0;-1;-1;1;100
70214;1;1;-1;0;-1;1;1;91
70215;-1;0;-1;0;1;-1;1;84
70216;-1;0;-1;0;1;-1;-1;72
70217;-1;0;-1;0;1;1;-1;71
70218;-1;0;1;-1;-1;1;1;100
70219;1;-1;1;1;-1;-1;1;100
70220;1;-1;-1;0;-1;1;-1;100
70221;-1;0;-1;0;-1;-1;-1;100
70222;-1;0;-1;0;1;1;1;81
70223;1;-1;1;-1;1;1;-1;71
70224;-1;0;-1;0;1;-1;1;74
70225;1;1;-1;0;-1;-1;1;98
70226;1;-1;-1;0;1;1;-1;90
70227;-1;0;1;1;1;1;-1;77
70228;-1;0;-1;0;1;-1;-1;62
70229;-1;0;-1;0;-1;-1;-1;100
70230;-1;0;1;1;1;-1;-1;87
70231;-1;0;-1;0;-1;-1;1;100
70232;1;-1;1;1;1;1;1;99
70233;-1;0;-1;0;1;-1;1;87
70234;1;-1;1;1;-1;1;1;100
70235;1;1;-1;0;-1;1;-1;84
70236;1;1;-1;0;1;1;-1;0
70237;-1;0;-1;0;1;-1;1;94
70238;1;-1;1;-1;1;-1;-1;100
70239;-1;0;-1;0;1;-1;-1;71
70240;1;1;1;1;1;1;-1;25
70241;-1;0;-1;0;-1;1;-1;94
70242;-1;0;1;1;1;-1;-1;60
70243;-1;0;1;1;1;-1;1;93
70244;1;-1;1;-1;-1;-1;1;100
70245;1;-1;-1;0;-1;-1;-1;100
70246;-1;0;-1;0;-1;1;-1;91
70247;1;-1;1;-1;1;-1;1;100
70248;1;1;-1;0;-1;-1;-1;82
70249;1;-1;1;-1;-1;-1;-1;100
70250;-1;0;-1;0;1;1;-1;47
70251;1;-1;-1;0;1;-1;-1;75
70252;-1;0;-1;0;1;-1;-1;72
70253;1;-1;-1;0;-1;-1;1;100
70254;1;1;1;-1;-1;-1;-1;100
70255;-1;0;1;-1;1;-1;1;100
70256;-1;0;1;-1;1;1;-1;69
70257;1;1;-1;0;-1;1;1;100
70258;1;-1;-1;0;1;-1;1;100
70259;1;-1;-1;0;-1;-1;-1;100
70260;-1;0;-1;0;1;1;1;86
70261;1;1;-1;0;-1;-1;-1;98
70262;1;1;1;1;1;-1;-1;42
70263;-1;0;-1;0;-1;-1;-1;100
70264;1;-1;-1;0;-1;-1;1;100
70265;-1;0;1;1;1;-1;1;99
70266;-1;0;-1;0;-1;-1;-1;100
70267;-1;0;-1;0;1;1;-1;55
70268;-1;0;1;1;-1;-1;-1;100
70269;-1;0;-1;0;-1;-1;1;100
70270;-1;0;-1;0;1;1;-1;44
70271;-1;0;1;1;-1;1;-1;94
70272;-1;0;-1;0;-1;-1;-1;100
70273;-1;0;1;1;1;-1;-1;88
70274;-1;0;1;1;-1;-1;1;100
70275;1;-1;1;-1;-1;1;1;100
70276;-1;0;-1;0;1;-1;-1;60
70277;1;-1;1;1;-1;1;1;100
70278;1;1;1;1;-1;1;-1;79
70279;-1;0;1;-1;1;-1;-1;97
70280;-1;0;1;1;1;1;1;72
70281;-1;0;1;-1;-1;-1;1;100
70282;-1;0;-1;0;1;-1;1;79
70283;-1;0;-1;0;1;-1;-1;55
70284;1;1;-1;0;1;-1;1;66
70285;-1;0;1;-1;1;-1;-1;96
70286;1;-1;-1;0;1;-1;-1;73
70287;-1;0;1;-1;-1;-1;-1;100
70288;1;1;1;1;1;1;1;61
70289;1;1;-1;0;-1;-1;-1;92
70290;1;1;1;-1;1;-1;-1;72
70291;-1;0;-1;0;1;1;-1;44
70292;1;1;1;-1;1;1;-1;43
70293;1;1;-1;0;-1;1;1;100
70294;1;1;-1;0;1;-1;-1;60
70295;1;1;-1;0;-1;-1;-1;84
70296;-1;0;1;-1;1;-1;1;96
70297;1;1;-1;0;-1;1;-1;83
70298;-1;0;-1;0;-1;-1;-1;100
70299;-1;0;-1;0;-1;1;1;100
70300;1;-1;-1;0;1;-1;1;100
70301;-1;0;-1;0;1;-1;-1;71
70302;-1;0;1;1;-1;1;1;100
70303;-1;0;1;1;-1;1;-1;100
70304;1;-1;1;-1;-1;-1;-1;100
70305;1;-1;1;1;-1;-1;1;100
70306;-1;0;-1;0;1;-1;1;90
70307;-1;0;-1;0;1;1;1;92
70308;-1;0;1;1;-1;1;1;100
70309;-1;0;1;1;-1;-1;1;100
70310;1;1;-1;0;1;-1;1;71
70311;1;1;-1;0;-1;-1;-1;91
70312;-1;0;-1;0;-1;-1;-1;100
70313;-1;0;1;1;-1;-1;1;100
70314;1;-1;-1;0;1;1;-1;43
70315;1;-1;1;1;1;1;-1;84
70316;1;1;1;1;1;1;-1;56
70317;1;1;1;1;-1;-1;-1;100
70318;-1;0;-1;0;-1;-1;1;100
70319;1;1;1;-1;-1;-1;-1;100
70320;-1;0;-1;0;-1;1;-1;96
70321;-1;0;1;1;-1;-1;1;100
70322;-1;0;-1;0;1;-1;-1;72
70323;1;-1;1;-1;1;1;-1;92
70324;1;-1;-1;0;1;1;-1;91
70325;1;-1;-1;0;-1;1;-1;100
70326;1;-1;-1;0;1;-1;-1;82
70327;1;-1;1;-1;-1;1;1;100
70328;1;-1;1;1;1;1;-1;86
70329;-1;0;1;1;-1;1;-1;100
70330;1;-1;1;-1;1;1;-1;99
70331;-1;0;1;1;1;1;-1;63
70332;-1;0;1;1;-1;1;-1;100
70333;1;-1;1;-1;-1;-1;-1;100
70334;1;1;1;-1;1;-1;-1;65
70335;1;-1;1;-1;1;-1;1;100
70336;1;1;1;-1;-1;1;1;100
70337;-1;0;1;-1;1;1;-1;66
70338;1;1;-1;0;-1;1;1;100
70339;1;1;1;1;1;-1;1;78
70340;-1;0;-1;0;1;1;1;73
70341;1;1;-1;0;-1;-1;1;100
70342;-1;0;-1;0;-1;1;-1;92
70343;1;-1;-1;0;1;-1;-1;91
70344;-1;0;-1;0;1;1;-1;32
70345;-1;0;1;1;1;-1;1;100
70346;-1;0;-1;0;-1;1;1;100
70347;1;1;1;-1;1;-1;-1;76
70348;-1;0;1;1;-1;-1;1;100
70349;1;-1;-1;0;-1;1;-1;100
70350;1;1;-1;0;-1;-1;1;100
70351;1;-1;-1;0;-1;-1;-1;100
70352;1;-1;-1;0;-1;1;-1;100
70353;1;1;1;1;-1;-1;-1;100
70354;1;-1;1;-1;1;-1;-1;100
70355;-1;0;1;-1;-1;-1;1;100
70356;-1;0;-1;0;-1;1;-1;100
70357;1;-1;1;-1;1;-1;-1;100
70358;-1;0;1;1;-1;-1;1;100
70359;-1;0;-1;0;1;1;-1;60
70360;-1;0;1;-1;1;1;-1;62
70361;1;1;-1;0;1;-1;-1;57
70362;1;-1;-1;0;1;-1;1;100
70363;1;1;1;1;-1;1;-1;100
70364;-1;0;1;-1;-1;1;-1;100
70365;-1;0;-1;0;-1;-1;1;100
70366;1;1;1;-1;1;1;1;70
70367;-1;0;1;1;1;-1;-1;84
70368;1;1;-1;0;1;1;-1;28
70369;1;1;1;-1;-1;1;1;100
70370;1;-1;1;1;1;1;-1;61
70371;1;-1;-1;0;-1;1;1;100
70372;1;1;1;1;1;1;-1;46
70373;-1;0;-1;0;-1;-1;1;100
70374;1;1;1;1;-1;1;1;100
70375;1;1;-1;0;-1;-1;-1;98
70376;-1;0;-1;0;1;1;-1;62
70377;-1;0;1;1;-1;1;1;100
70378;1;1;1;1;-1;1;-1;100
70379;1;-1;-1;0;-1;-1;1;100
70380;-1;0;1;1;1;1;1;67
70381;1;-1;1;1;1;1;1;100
70382;-1;0;1;-1;-1;-1;1;100
70383;-1;0;1;-1;-1;1;1;100
70384;-1;0;-1;0;1;-1;-1;73
70385;1;-1;-1;0;-1;1;1;100
70386;-1;0;1;1;1;1;1;68
